X,Y,f_H_train
0.64,0.78,0.20196059829034188
0.72,0.58,0.07671218202380362
0.2,0.6,0.015371863325102056
0.5,0.9400000000000001,0.04898846502771331
0.44,0.88,0.024166296193932013
0.98,0.8,0.7231316613260464
0.18,1.0,0.009926393971022325
0.48,0.86,0.038058628833050834
0.06,0.62,0.014197514374994481
0.36,0.06,0.25799419705665966
0.3,0.78,0.01049790523364589
0.7000000000000001,0.08,0.010634788689100814
0.08,0.92,0.009903679090125173
0.96,0.38,0.01402896976068953
0.86,0.26,0.010172033982975412
0.96,0.9400000000000001,0.9022032501585091
0.14,0.86,0.009919285620430951
0.74,0.1,0.010176598808311147
0.72,0.06,0.010340693240409761
0.34,0.3,0.15048622725119362
0.58,0.26,0.01585305670009625
0.9,0.18,0.009934358194117095
0.7000000000000001,0.42,0.014432423581053842
1.0,0.14,0.00990872616035144
0.4,0.44,0.02621059621946103
0.66,0.98,0.2851853395664744
0.8200000000000001,0.6,0.1538998707319534
0.56,0.88,0.10720151123006309
0.06,0.24,0.6578453766392358
0.84,0.0,0.009915131611182898
0.5,0.7000000000000001,0.02806527201638207
0.66,0.46,0.016553862747051337
0.48,0.32,0.030878653534974026
0.9400000000000001,0.7000000000000001,0.4407702727203007
0.02,0.7000000000000001,0.010551308062864433
0.66,0.5,0.022730549119376147
0.32,0.52,0.02100992823300876
0.76,0.52,0.04716133293214081
0.44,0.84,0.023283150194631713
0.46,0.9400000000000001,0.029862390906694403
0.8200000000000001,0.28,0.010316355122781815
0.68,0.06,0.011048873618831874
0.78,0.88,0.7463241487552806
0.62,0.14,0.014199345817873181
0.16,0.36,0.2482663662687356
0.78,0.62,0.1646503697051507
0.88,0.46,0.03034759185039128
0.16,0.1,0.9312186984906013
0.14,0.58,0.019464148702814144
1.0,0.0,0.00990099157789989
0.9400000000000001,0.14,0.009910776793267214
0.86,0.36,0.012715050113507879
0.02,0.38,0.191500594485131
0.32,0.24,0.2640206563635534
0.06,0.5,0.04898846502771331
0.9,0.7000000000000001,0.45478107318632066
0.58,0.92,0.1365987038672229
0.46,0.02,0.07512338494990532
0.26,0.22,0.4547810975442975
0.0,0.6,0.015362803068544288
0.98,0.74,0.5319726272080024
0.46,0.8,0.026779477923642568
0.64,0.16,0.0126068252796328
0.78,0.22,0.010043822602337467
0.54,0.76,0.05999341872653549
0.04,0.04,0.8672155722966942
0.8,0.02,0.009949300642966657
0.08,0.78,0.009996505054075552
0.5,0.2,0.042945926633123646
0.06,0.84,0.009918330181098011
0.0,0.38,0.1788850220067227
0.9400000000000001,0.26,0.010166768862042742
0.08,0.54,0.030347313874649118
0.6,0.02,0.01577058216367645
0.14,0.88,0.009915268559550425
0.8200000000000001,0.0,0.009926393971022325
0.2,0.76,0.01007136788542735
0.54,0.76,0.05999341872653549
0.66,0.32,0.010985540202990607
1.0,0.72,0.4339312196527251
0.26,1.0,0.010125326091911706
0.76,0.92,0.673584155467447
0.62,0.98,0.19150059448513101
0.8200000000000001,0.8,0.7231316630408897
0.58,0.02,0.018587670227522245
0.28,0.12,0.5236859511626126
0.16,1.0,0.009915131611182898
0.92,0.22,0.009996505054075552
0.86,0.54,0.08169534125598323
0.4,0.02,0.15389966236062833
0.24,0.14,0.6578453780853201
0.5,0.1,0.050259577452090524
0.04,0.48,0.061206719402509165
0.28,0.76,0.01029269486904933
0.64,0.44,0.013908742183762939
0.02,0.8200000000000001,0.009928378873643694
0.14,0.18,0.8536076902730683
0.96,0.86,0.902203250161818
0.24,0.52,0.02955456873424499
0.72,0.96,0.4918338410517084
0.56,0.58,0.02269610193170343
0.98,0.18,0.009928378873643694
0.9400000000000001,0.8200000000000001,0.8536076899970093
0.12,1.0,0.009905143110828381
0.78,0.74,0.4547810975442974
0.6,0.44,0.012938633302901145
0.0,0.26,0.49570476795878127
0.36,0.02,0.23528472629769304
0.86,0.92,0.9611776567344461
0.86,0.36,0.012715050113507879
0.48,1.0,0.03370369195277875
0.42,0.16,0.12874422950398157
0.46,0.7000000000000001,0.01921712152611764
0.02,0.96,0.009901343305713711
0.0,0.44,0.09020369234436297
0.58,0.4,0.012393380549537012
0.8,0.6,0.1438965620849914
0.66,0.02,0.011546007410693587
0.5,0.08,0.049937943362686206
0.58,0.26,0.01585305670009625
0.68,0.74,0.23528505385162404
0.08,0.84,0.009919383910588163
0.2,0.04,0.7642121044869051
0.44,0.68,0.015480184874666063
0.96,0.38,0.01402896976068953
0.98,0.62,0.19150059448513101
0.38,0.16,0.20196039643852434
0.92,0.06,0.009902957206851654
0.48,0.54,0.013225283428680016
0.78,0.28,0.010290928304782797
0.22,0.16,0.7006695867262283
0.06,0.24,0.6578453766392358
0.74,0.8200000000000001,0.5319726357698988
0.12,0.26,0.5985351374603773
0.0,0.92,0.009902103350805753
