X,Y,f_L_train
0.72,0.74,0.23785831529346246
0.26,0.74,0.39214002624561417
0.8,0.18,0.7221187390636414
0.32,0.0,0.8903031281340767
0.06,0.56,0.5518654347233356
0.66,0.66,0.33557034922871415
0.12,0.26,0.855871431908024
0.22,0.8,0.3584283622161031
0.7000000000000001,0.32,0.7386836648583694
0.36,0.1,0.9923330984805914
0.32,0.86,0.27619571150861244
0.42,0.78,0.3238773257141958
0.34,0.56,0.634329001141663
0.06,0.74,0.38532312949389563
0.26,0.5,0.7213549983351137
0.9400000000000001,0.26,0.5439349611820286
0.32,0.32,0.9263169686741548
0.22,0.22,0.9671258598483233
0.68,0.96,0.07406745573694143
0.38,0.62,0.5373403841471658
0.92,0.16,0.5877784347105034
0.36,0.02,0.9189374615705739
0.42,0.98,0.15946288936975983
0.06,0.32,0.7751003866880647
0.6,0.88,0.1600620406741745
0.28,0.36,0.890354440566088
0.56,0.64,0.4280380354509836
0.0,0.78,0.3216095350585889
0.96,0.56,0.3002783781125107
0.24,0.88,0.2877491765803191
0.88,0.68,0.24088180877681692
0.98,0.08,0.49477188963627744
0.8,0.18,0.7071637783093738
0.08,0.98,0.19573336588621162
0.24,0.8,0.3446948293075068
0.72,0.5,0.5216530893495683
0.56,0.74,0.30358804729608
0.56,0.48,0.6473510392958661
0.12,0.46,0.6814230747439679
0.5,0.12,0.9502418491378475
0.28,0.98,0.19127012340089986
0.36,0.48,0.7395987946028805
1.0,0.78,0.09551777000917037
0.38,0.66,0.4776304057404729
0.7000000000000001,0.22,0.8080328063179435
0.36,0.24,0.9796629295893833
0.34,0.06,0.9624907967403418
0.92,0.78,0.11201058801608316
0.62,0.38,0.7461526690430638
0.8,0.28,0.686633927654915
0.92,0.96,0.011884825196493809
0.74,0.66,0.3058512864274471
0.22,0.78,0.36450810707133646
0.18,0.68,0.46793102496492106
0.0,0.1,0.6913772499474758
0.26,0.84,0.3135181869301795
0.02,0.96,0.21354365625028005
0.72,0.76,0.20825096548823846
0.84,0.1,0.6719800889517811
0.92,0.34,0.533172045119607
0.52,0.12,0.9499206628006276
1.0,0.2,0.49372983929379266
0.6,0.9,0.13719689704402432
0.38,0.18,1.0034185376458902
0.72,0.04,0.7609545341031707
0.86,0.1,0.638484742928438
0.48,0.26,0.9525480170582971
0.08,0.62,0.506019417584296
0.02,0.24,0.7396641489695065
0.0,0.22,0.7152066901326283
0.4,0.96,0.19878293773784658
0.48,0.68,0.42205926464609783
0.42,0.88,0.232687850663368
0.04,0.9400000000000001,0.21761306003862724
1.0,0.9,0.04046210195914693
0.3,0.32,0.9350333255388801
0.26,0.64,0.5168127741102996
1.0,0.78,0.09721211747852634
0.2,0.04,0.8888990669226373
0.42,0.6,0.5577347546379399
0.44,0.58,0.5626681617840528
0.56,0.46,0.6791178965691284
0.7000000000000001,0.56,0.46387954424166017
0.38,0.08,0.9761567230663787
0.38,0.02,0.9204843841092909
0.6,0.36,0.7746911892502392
0.36,0.54,0.6491533200416512
0.16,0.3,0.859142749280766
0.32,0.5,0.7225221835712053
0.52,0.92,0.17864954323135304
0.32,0.92,0.2307396608235195
0.5,0.74,0.32918384432502207
0.56,0.2,0.9394199078942447
0.6,0.96,0.095155993050532
0.96,0.06,0.5083269673114486
0.38,0.76,0.34630908512769243
0.66,0.9400000000000001,0.09668080327786396
0.72,0.4,0.6381177253624771
0.48,0.36,0.8376511839204787
0.78,0.74,0.19317808924318813
0.04,0.36,0.7101113013575309
0.02,0.32,0.7170344631351568
0.08,0.9,0.2617982711484062
0.52,0.12,0.9376820153801921
0.26,0.52,0.6842319118469219
0.68,0.22,0.8408107563422518
0.68,0.58,0.4440597920668262
0.64,0.24,0.8503101732204748
0.3,0.0,0.8958002238751785
0.12,1.0,0.20510484982463692
1.0,0.24,0.47524674274134887
0.86,0.08,0.6273667741101707
0.74,0.56,0.430141415656142
0.34,0.72,0.4069301465119371
0.7000000000000001,0.4,0.6580003436330252
0.64,0.18,0.8629953422975577
0.44,0.8,0.2997425363390541
0.36,0.56,0.6163696594125898
0.68,0.84,0.16388539771698496
0.38,0.34,0.898109800739102
0.66,0.16,0.8449790676134847
0.06,0.66,0.46904594928601023
0.3,0.6,0.5970876073165489
0.04,0.32,0.7366795804554962
0.46,0.32,0.8857967832665525
0.18,1.0,0.20796551431023072
0.6,0.32,0.8181737617832922
0.76,0.54,0.462439103726518
0.54,0.16,0.9397894952805538
0.88,0.32,0.5717086891107647
0.56,0.1,0.9003539928865893
1.0,0.14,0.4793978968076073
0.02,0.56,0.5107658772415982
0.44,0.26,0.9580322294072118
0.42,0.02,0.9163837605732641
0.7000000000000001,0.8200000000000001,0.17570441314986984
0.6,0.14,0.8814463344626919
0.74,0.24,0.7503777455645103
0.1,0.84,0.2961693288364295
0.58,0.32,0.8417237870897399
0.32,0.26,0.975455515469157
0.46,0.7000000000000001,0.3840059756829903
0.26,0.62,0.5535536644352416
0.8,0.04,0.6738235394184121
0.68,0.06,0.808787026475396
0.42,0.04,0.9267401075669285
0.02,0.2,0.761619714193793
