X,Y,f_L_train
0.46,0.26,1.0785314204331011
0.38,0.04,0.9643069243605609
0.22,0.66,0.42739173732842345
0.32,0.4,0.9198376486857873
0.8200000000000001,0.54,0.2039653915404595
0.06,0.46,0.785682018514777
0.92,0.48,0.47173005837267645
0.76,0.64,0.8253601141863848
0.46,0.84,0.3057209806939606
0.1,0.4,1.193941700369788
0.3,0.76,0.6871384452000137
0.5,0.74,0.7411325098657577
0.02,0.06,0.4689200218783464
0.76,0.04,0.749378675388715
0.7000000000000001,0.18,0.7314904745604088
0.28,0.28,1.5390272249648873
0.5,0.24,1.1896853755850265
0.16,0.28,0.47997982805535805
0.56,0.18,1.0100998524756342
0.44,0.56,0.4579927224047126
0.44,0.14,1.255618678663894
0.54,0.24,0.5379052492585241
0.84,0.2,0.9014271386716886
0.8200000000000001,0.1,1.3025242938667667
1.0,0.52,0.6961254509414556
0.84,0.2,0.24357031874654966
0.88,0.06,0.5464890435909133
0.72,0.14,1.2673767648355307
0.02,0.56,1.1164848235710898
0.58,0.26,0.39424448565238546
0.76,0.9400000000000001,0.5006561479599072
0.62,0.44,0.952860012305734
0.92,0.12,0.9083598675380664
0.02,0.72,0.38845728372199256
0.34,0.9,0.4438536562944007
0.96,0.98,-0.002233170577387089
0.9400000000000001,0.1,0.7552371631030268
0.52,0.8,0.8786559202945528
1.0,0.22,0.8431921355586534
0.16,0.44,0.9047671338610076
0.68,0.48,0.8177113228388644
0.64,0.22,0.9125974296836591
0.8200000000000001,0.86,0.710518777535101
0.34,0.6,0.5396352712048046
0.02,0.3,0.9932399523300821
1.0,0.26,0.3118898059485381
0.2,0.32,0.9469136905195178
0.56,0.84,0.37201007161047656
0.28,0.66,1.2984890704710021
0.28,0.1,0.821375642998163
0.64,0.7000000000000001,0.7416049215255862
0.52,0.8,0.5350102161380457
0.12,0.38,1.074227444323156
0.22,0.46,0.7227166659464088
1.0,0.72,0.4857995723298635
0.14,0.84,0.37453869023884395
0.02,1.0,-0.1351225252489867
0.58,0.6,0.5046060541629129
0.66,0.48,0.5335328604321027
0.1,0.58,0.8582927454321528
0.36,0.1,1.4997152957523165
0.36,0.8,0.8613773225527538
0.68,0.7000000000000001,0.5127473255064603
0.78,0.88,-0.02904571402427092
0.44,0.86,0.9043671991398097
0.72,0.86,0.5060688114088715
0.72,0.1,0.6951516001876814
0.16,0.32,1.0991102661450767
0.36,0.14,0.8672831325415367
0.78,0.88,0.07818441902411544
0.5,0.68,0.6928008487813867
0.64,0.98,0.32647692494275005
0.08,0.48,0.7105312979535082
0.8,0.56,0.5019072160676574
0.28,0.22,0.9703426518638052
0.2,0.22,1.3298367002622182
0.44,0.28,0.6973418741954971
0.24,0.66,1.062332215991455
0.34,0.1,0.81037448371111
0.9,0.4,0.9210885846887971
0.1,0.46,0.627472888571889
0.62,0.32,0.6601187852303032
0.32,0.0,0.9348685493650473
0.5,0.42,0.5473888783041359
0.9,0.62,-0.08252108597806807
0.34,0.9400000000000001,0.39274566600166194
0.08,0.14,0.9974250338948465
0.34,0.74,0.7008632543624262
0.18,0.92,0.27533125514250084
