X,Y,f_L_train
0.6,0.42,1.0200423732410595
0.16,0.2,0.9617754773639593
1.0,0.22,0.656719809320075
0.18,0.08,0.8534009636864792
0.26,0.02,0.9267895623313884
0.28,0.02,0.7914639876133825
0.9400000000000001,0.08,0.7391330272761477
0.98,0.32,0.7239700704591989
0.0,0.86,0.2939042020425373
0.56,0.58,0.579440254243902
0.46,0.98,0.32012650847236657
0.6,0.2,1.0874261353448154
0.96,0.0,0.7409402874399251
0.96,0.66,0.4034263048673616
0.52,0.9400000000000001,0.3383073663287617
0.08,0.96,0.4012781082835279
0.06,1.0,0.3521045119218448
0.96,0.22,0.615627102734708
0.4,0.44,0.9762442206496893
0.8200000000000001,0.8200000000000001,0.14481108582241362
0.62,0.4,0.6953667532123251
0.14,0.16,0.84988102247727
0.26,0.5,0.9341436274135401
0.74,0.36,0.7920371822895722
0.38,0.76,0.5205296054857071
0.14,0.98,0.5743484304803936
0.62,0.52,0.7556678304631369
0.56,0.86,0.8033510940298213
0.74,0.84,0.35880670638278006
0.58,0.58,0.8151230423264331
0.28,0.18,1.102159530967075
0.0,0.0,0.7042705800454931
0.98,0.22,0.8469914304342862
0.84,0.96,0.1720313409754169
0.38,0.96,0.3920220832743089
0.8200000000000001,0.24,0.9950164515604022
0.0,0.58,0.843552426326195
0.86,0.58,0.5542099987622167
0.7000000000000001,0.7000000000000001,0.45266363950503175
0.18,0.62,0.8398962035023776
0.9400000000000001,0.06,0.7572225361214137
0.98,0.5,0.45044325422007686
0.64,0.04,0.8820356852233896
0.68,0.9,0.20426694266042775
0.2,0.04,0.8530617974114284
0.88,0.02,0.6764217634377128
0.98,0.9400000000000001,0.32992638284027254
0.6,0.56,0.8837978441886574
0.86,0.26,0.8138315398688927
0.24,1.0,0.4044467418311646
0.48,0.72,0.6189482100169944
0.64,0.0,0.8146383383600676
0.36,0.42,0.8382232149981063
0.9,0.6,0.4784649133456557
0.74,0.4,0.8060321634322037
0.36,0.4,0.7913982368346837
0.36,0.98,0.38468041112166373
0.18,0.48,0.8116126215734594
0.6,0.22,1.060063518996306
0.9400000000000001,0.4,0.47987242857524826
0.88,0.88,0.2503604899831438
0.64,0.76,0.31687108802745
0.52,0.22,1.1620483523803031
0.62,0.46,1.0914840584078753
0.0,0.8200000000000001,0.515893678829425
1.0,0.44,0.4627022839516974
0.98,0.4,0.5503834375745973
