X,Y,f_L_train
0.12,0.0,0.08315604707451942
0.88,0.54,0.546827234573692
0.7000000000000001,0.54,0.5974972427764471
0.3,0.1,0.3183889381078539
0.76,0.36,0.8006780301064027
0.7000000000000001,0.36,0.7741035627075991
0.02,0.16,0.1257787733489084
0.46,0.54,0.6444478789793416
0.96,0.0,0.9404627736420712
0.04,0.34,0.33254483890542375
0.9,0.0,0.9558721608132509
0.88,0.5,0.6070099497792905
0.4,0.16,0.47929648206877445
0.42,0.48,0.6276285209986748
0.16,0.08,0.16318454809652344
0.74,0.4,0.7502039290817111
0.6,0.14,0.7603521035166244
0.2,0.78,0.9430384772901298
0.36,0.22,0.45994735453765984
0.72,0.06,0.8933951317792966
0.92,0.46,0.6528824255695687
0.88,0.2,0.9742586916977297
0.44,0.88,0.6978314108584198
0.4,0.92,0.7444601189232043
0.96,0.56,0.475999557672468
0.88,0.6,0.4599618973081537
0.1,0.56,0.6915806188556567
0.78,0.9400000000000001,0.20529814324496662
0.6,0.56,0.6053114407851878
0.32,0.14,0.36685546522550927
0.4,0.64,0.7106387610828392
0.8,0.6,0.4974132778285595
0.3,0.2,0.38251483018783083
0.4,0.7000000000000001,0.7368668267833697
0.6,0.86,0.46980737278688633
0.3,0.02,0.2694452165281353
0.6,0.06,0.7357483531687352
0.5,0.26,0.6353607632875511
0.7000000000000001,0.22,0.8703253788377959
0.1,0.2,0.21218553199035478
0.84,0.8200000000000001,0.23839259014797487
0.98,0.14,0.9665410058763101
0.36,0.1,0.3944191729178962
0.4,0.56,0.6690711425955911
0.1,0.9,0.9992996458207221
0.36,0.68,0.7629666516693872
0.7000000000000001,0.58,0.5590103098120425
0.04,0.16,0.13771168863119995
0.46,0.62,0.6626711226699826
0.04,0.14,0.12140120403427412
0.52,0.28,0.6582669726370985
0.3,0.2,0.38251483018783083
0.36,0.56,0.6816693929813274
0.58,0.48,0.64488164120123
0.84,0.6,0.47929648206877445
0.8200000000000001,0.2,0.962929248657796
0.22,0.74,0.9051874463992113
0.54,0.7000000000000001,0.5974972427764471
0.9,0.4,0.7514535520101023
0.42,0.12,0.48830285233998916
0.02,0.66,0.7986213421610506
0.58,0.5,0.6361871239571286
0.22,0.28,0.37649015249864504
0.92,0.86,0.14685004043092964
0.1,0.16,0.1768158865399421
1.0,0.28,0.8571571475259343
0.12,0.62,0.7851404575990895
0.9,0.8200000000000001,0.19401615610857625
0.02,0.6,0.7131995351354679
0.74,0.5,0.6353607632875511
0.04,0.46,0.5067868008531621
0.48,0.76,0.6582462846545462
0.22,0.72,0.8886172421709192
