X,Y,f_L_train
0.7000000000000001,0.64,0.9696471659041513
0.26,0.5,0.844223557662257
0.96,0.44,0.4505648475830065
0.12,0.74,0.3257327998184219
0.04,0.24,0.7959536610647735
0.96,0.9,0.794625503134328
0.28,0.28,0.9667677843815653
0.0,0.78,0.14652430323681112
0.22,0.0,0.7490798938104997
0.58,0.2,0.6632386065749848
0.28,0.68,0.640606737743974
0.22,0.2,0.9384987569586678
0.88,0.76,0.8858476347089321
0.04,0.42,0.634365328153271
1.0,0.9400000000000001,0.7277548353386308
0.5,0.5,1.0
0.88,0.2,0.25303285196266306
0.56,0.68,0.9507041265114113
0.48,0.86,0.6553992566753783
0.2,0.9,0.22997890972192767
0.9,0.7000000000000001,0.8366824548502916
0.5,0.84,0.7110044043932678
0.6,0.28,0.7516030324770163
0.6,0.86,0.80000091174217
0.9400000000000001,0.84,0.8335669114204165
0.12,0.78,0.2765103474717435
0.86,0.92,0.8484535654924625
0.34,0.9,0.4028805796258548
0.96,1.0,0.7131369791616701
0.54,0.4,0.9471681860856925
0.08,0.44,0.6699494857069503
0.74,0.06,0.25094706256097316
0.6,0.7000000000000001,0.9568608090662116
0.76,0.06,0.2286725553960482
1.0,0.32,0.24758816685356816
0.48,0.6,0.9601593984739487
0.26,0.44,0.8998791531220749
0.58,0.36,0.8751569520117926
0.14,0.74,0.35227214953006164
0.62,0.42,0.8960149423764054
0.8200000000000001,0.88,0.8893949510212765
0.96,0.6,0.6583610650497135
0.06,0.88,0.11326807484483185
0.8,0.58,0.8533955241733484
0.06,0.26,0.8119053072389077
0.7000000000000001,0.56,0.9356178461190597
0.74,0.32,0.6110051214905523
0.72,0.88,0.8706297255046583
0.48,0.72,0.846972660257067
0.04,0.6,0.39748024554517386
0.5,0.34,0.9275299654210778
0.68,0.7000000000000001,0.973602235062141
0.22,0.32,0.9377589270487945
0.76,0.5,0.8197063933435165
0.9,0.58,0.7233831401119403
0.68,0.8,0.9233964303622092
0.74,0.98,0.7578415924827135
0.58,0.7000000000000001,0.9472669117724547
0.42,0.12,0.7515619813504449
0.46,0.54,0.9827078978762532
0.32,0.08,0.7968171728788687
0.06,0.32,0.7699007383186622
0.18,0.76,0.38008718979389366
0.18,0.06,0.8345695908214601
0.08,0.42,0.6943705193499282
0.96,0.8200000000000001,0.8116788017258287
0.84,0.16,0.25346316148019404
0.58,0.26,0.7498748323381275
0.24,0.3,0.9543260613627375
0.12,0.1,0.855986690257511
0.38,0.7000000000000001,0.7528861130905063
0.1,0.62,0.45721455959614715
0.98,0.6,0.6277329221476852
0.04,0.64,0.34591282054505795
0.44,0.6,0.9321370955854542
0.8200000000000001,0.5,0.7394943486569069
0.9400000000000001,0.9400000000000001,0.7869536484577482
0.62,0.86,0.8197114160037962
0.14,0.98,0.09673805750873482
0.4,0.62,0.8757657827394497
0.14,0.7000000000000001,0.40557987222228503
0.26,0.86,0.35227214953006164
0.7000000000000001,0.76,0.9543260613627375
0.04,0.88,0.09702207027666987
0.92,0.78,0.8510148525661768
0.32,0.02,0.7122017467378474
0.04,0.72,0.24994778776862134
0.58,0.88,0.7515619813504448
0.12,0.58,0.5426458804852125
0.26,0.32,0.9600813228336464
0.12,0.68,0.404330160597015
0.28,0.48,0.8862212904579847
0.3,0.44,0.93561784611906
0.26,0.64,0.668403694773454
0.36,0.16,0.8606065349443671
0.9,0.1,0.1305257231782245
0.04,0.14,0.8087111343704437
0.14,0.3,0.8804013915987895
0.34,0.12,0.8306929725427123
0.58,0.2,0.6632386065749848
0.4,0.36,0.9845265468289295
0.72,0.9400000000000001,0.8000604565388266
0.98,0.64,0.6727285037216836
0.72,0.72,0.9667677843815653
0.38,0.06,0.7109792966603754
0.16,0.9,0.18748527479880633
0.22,0.92,0.2294050913882288
0.84,0.22,0.326994901025831
0.92,0.58,0.6943705193499281
0.48,0.32,0.9249625163543954
0.2,0.88,0.25303285196266306
0.08,0.78,0.22940509138822887
0.36,0.02,0.6727285037216836
0.96,0.22,0.18601171021230145
0.28,0.48,0.8862212904579847
0.9,0.84,0.8704661459351366
0.32,0.12,0.846108597699153
0.18,0.84,0.2771946576674111
0.46,0.98,0.44780459834265635
0.32,0.26,0.9600813228336464
0.64,0.62,0.986019898683846
0.62,0.14,0.5167082263337787
0.92,0.14,0.14843761179666504
0.38,0.9,0.45721455959614715
0.5,0.26,0.844223557662257
0.2,1.0,0.1289117327261635
0.74,0.58,0.9149522393927078
0.02,0.84,0.11265374423487569
0.34,0.0,0.6625048658304046
0.78,0.56,0.8574323363043628
0.44,0.62,0.9145223082358976
0.14,0.06,0.8297803784538271
0.44,0.36,0.9748406393719546
0.32,0.62,0.7798806082057609
0.98,0.36,0.31934299790119713
0.54,0.86,0.7324190441201409
0.0,0.68,0.24758816685356813
0.88,0.46,0.5981344088621009
0.02,0.6,0.3694947657006209
0.06,0.9,0.09719716331096954
0.36,0.88,0.45902697688780814
0.1,0.0,0.7492411220023091
0.26,0.44,0.8998791531220749
0.54,0.36,0.9132808969794456
0.0,0.68,0.24758816685356813
0.28,0.76,0.5227926646285364
0.9,0.8200000000000001,0.8735384566594178
0.46,0.84,0.6582748746588992
0.26,0.16,0.9141222630233478
0.04,0.9,0.08192229233317623
0.64,0.02,0.31934299790119713
0.1,0.68,0.376310552632712
0.2,0.36,0.9012890818509403
0.58,0.4,0.9151559858169027
0.1,0.02,0.7730431628854205
0.1,1.0,0.054092158153029604
0.18,0.68,0.4915217063503347
0.22,0.04,0.8037833338799485
0.36,0.86,0.48860062045775865
0.1,0.52,0.5952030816203175
0.38,0.4,0.9893900988324134
0.96,0.24,0.20648019169430082
0.48,0.62,0.9458864072321231
0.44,0.52,0.982367997365482
0.3,0.48,0.9064468148006984
0.46,0.26,0.8829971658483828
0.72,0.3,0.6114472233371815
0.7000000000000001,0.08,0.3236453243455136
0.12,0.42,0.7515619813504449
0.34,0.8200000000000001,0.5200316309269692
0.6,0.0,0.34219695927666294
0.46,0.7000000000000001,0.8493427144590365
0.16,0.54,0.6582748746588992
0.62,0.42,0.8960149423764054
0.9400000000000001,0.08,0.08203044461790952
0.7000000000000001,0.3,0.6408382546639746
0.66,0.44,0.8739642171869486
0.5,0.06,0.5615203688360769
1.0,0.14,0.08140296559628565
0.54,0.44,0.973017551939093
0.3,0.04,0.7583736187845576
0.06,0.5,0.5615203688360769
0.9400000000000001,0.68,0.7699007383186622
0.36,0.02,0.6727285037216836
0.02,0.6,0.3694947657006209
0.78,0.64,0.9189295720954961
0.34,0.62,0.8058116828083601
0.24,0.36,0.934655860086649
0.62,0.44,0.9145223082358976
0.64,0.64,0.9852677493040426
0.76,0.36,0.6388108034034665
0.08,0.64,0.4012537038486122
0.7000000000000001,0.38,0.7528861130905063
0.36,0.16,0.8606065349443671
0.06,0.6,0.4260805145721396
