X,Y,f_L_train
0.96,0.54,-0.22502653660535155
0.54,0.72,0.32070057125055124
0.34,0.42,0.8566857849557884
0.66,0.28,1.0932620540205065
0.2,0.18,0.7179716085260023
0.52,0.8200000000000001,0.10892820991413511
0.16,0.22,0.3853938194047698
0.64,0.18,0.697852678979473
0.56,0.26,1.0319516900171568
0.92,0.46,0.1441311638088019
0.9,0.68,-0.11140573152083
0.88,0.12,0.47881588997723823
0.28,0.22,0.7805430480457038
0.42,0.04,0.7528030766056495
0.04,0.42,0.9575904020988124
0.14,0.42,0.6637178754096646
1.0,0.92,-0.08612709897257373
0.02,0.4,0.5031973553060503
0.02,0.54,0.7076971791849153
0.98,0.88,0.6481017168694571
0.8200000000000001,0.96,-0.5279493818544612
0.58,0.3,0.9602661275335302
0.1,0.4,0.7560964047810708
0.46,0.04,0.9054537975452908
0.6,0.16,0.7935896558405294
0.9,0.8,0.22221661334033477
0.42,0.66,0.25069411303729405
0.8,0.0,0.8130515166875012
0.6,0.36,0.22599278088899244
0.8200000000000001,0.9,0.2304170215360467
0.76,0.0,0.8448123153717035
0.7000000000000001,0.8200000000000001,-0.12363801805151681
0.1,0.34,0.6255346603819343
0.84,0.8200000000000001,0.6159298669041768
0.38,0.76,-0.015549014920079762
0.84,1.0,-0.016165373933014867
0.32,0.16,0.8948773409100692
0.36,0.76,0.002464441689458974
0.8,0.44,0.712599951607124
0.88,0.28,0.5249590627378975
0.14,0.8,0.5773081863254679
0.02,0.3,1.2653516022070737
0.7000000000000001,0.52,0.7958533804515378
0.88,0.1,0.9259115360697773
0.34,1.0,0.36726214800111834
0.84,0.12,0.9410039395799252
0.52,0.26,0.8927878542408619
0.08,0.32,0.9439363677336169
0.9,0.3,0.7740764498320525
0.8200000000000001,0.76,0.11791774101013318
0.04,0.9,-0.06051396047364488
0.34,1.0,0.36726214800111834
0.88,0.08,0.851489279966537
0.1,0.26,0.8650132697345903
0.9,0.28,0.3647279887262366
0.0,0.66,0.3217220808327453
0.34,0.52,0.4465116719559935
0.56,0.24,0.9235862807275089
0.58,0.28,1.148712665963855
0.9400000000000001,0.74,-0.24281367149990202
0.28,0.16,1.1087408653296977
0.26,0.64,0.3237368108814975
0.42,0.48,0.9297501272327362
0.8,0.66,0.42215545729320425
0.2,0.9,0.2992634544915427
0.46,0.32,0.5195389666410672
0.02,0.66,0.5683551367350472
0.58,0.6,0.06437277184632778
0.8,0.36,0.6201142892216207
0.6,0.66,0.729666636349416
0.62,0.36,0.6106979737891585
0.9,0.72,0.19104842064080443
0.96,0.52,0.26368366515435837
0.92,0.16,0.5730691009623784
0.3,0.8200000000000001,0.06195495254046074
0.76,0.52,0.5556301459804225
0.68,0.4,0.6166618557541499
0.04,0.62,0.7756428178457305
0.38,1.0,0.17876035174391317
0.18,0.1,0.43533210991924765
0.5,0.26,0.45593403008795225
0.8,0.54,0.3211314343733359
0.28,0.66,1.0632279997529377
1.0,0.34,0.20412575328733878
0.1,0.28,0.489934693377619
0.76,0.8,0.6781471991716642
0.72,0.56,0.6649512158435907
0.92,0.56,0.40911051687683564
0.8200000000000001,0.04,0.7527681787896172
0.46,0.66,0.38898099729947794
0.8,0.88,-0.08929118138497613
0.98,0.96,-0.07455260334802055
0.54,0.56,0.30943288543519964
0.48,0.18,1.2760951839817085
0.14,0.62,0.19651658589625243
1.0,0.56,0.4077678476996194
0.32,0.74,0.07570479354401688
0.2,0.68,0.3917476669371591
0.16,0.04,0.9456055255390293
0.62,0.06,0.9584684384537994
0.34,0.8,0.30671220485893663
0.02,0.18,0.3541742811818162
0.0,0.56,0.4535850777182353
0.74,0.6,0.4641225575259977
0.16,0.32,0.8159867073232051
0.5,0.08,0.9964569721808398
0.48,0.24,1.2833963620429873
0.96,0.66,0.5090792903495951
0.56,0.72,-0.09364542819578514
0.2,0.64,0.5427041929879585
0.32,0.04,1.2996784120813294
0.86,0.58,0.2367653198414359
0.06,0.92,0.3712845720718798
0.48,0.56,1.1246180484001187
0.52,0.54,0.733981233438886
0.52,0.9,0.06750184586942655
0.56,0.72,-0.09364542819578514
0.84,0.24,0.3046042498664128
0.28,0.54,1.0878314178756112
0.78,0.44,0.35643184921908516
0.08,0.58,0.613529614642707
0.8,0.26,0.8926049508595918
0.72,0.86,0.11165802135165993
0.72,0.18,0.657308137782058
0.0,0.9400000000000001,0.017444767136720857
0.64,0.2,0.5945934854330462
0.62,0.02,1.058705587646854
0.46,0.92,-0.11791534811100113
0.32,0.38,1.202917395081988
0.8,0.8,0.13243470815350522
0.28,0.8200000000000001,0.6937446977315194
0.14,0.14,0.8476758504967481
0.68,0.9,0.12642020531861992
0.9400000000000001,0.24,0.42301721530317665
0.32,0.12,0.9253294307322977
0.76,0.1,0.7952349237194319
0.1,0.96,0.508248913601485
0.2,0.74,0.4028122154909766
0.06,0.32,0.8643602782693721
0.98,0.02,0.2958453120995812
0.92,0.0,0.6736105688584757
0.92,0.28,0.24909721364472193
0.28,0.22,0.7805430480457038
0.56,0.12,0.7320110159894727
0.0,0.68,0.2666338225867467
0.0,0.36,1.0160941181075251
0.52,0.3,0.6240066979054834
0.28,0.42,0.9511359809166934
0.12,0.56,0.354663967913574
0.78,0.4,0.8484062878764973
0.04,0.26,0.3404117408610637
0.36,0.58,0.7413321076172448
0.7000000000000001,0.84,0.3103412801200076
0.86,0.48,0.37575178077403015
0.6,0.22,0.6120343284049024
0.12,0.06,0.6942703761276753
